ID	GSM1176196_1105A-08_EC_48_Affy.CEL.gz	GSM1176197_1105A-08_EC_15.CEL.gz	GSM1176198_1205A-07_EC-09_AffyHyb.CEL.gz	GSM1176199_1205A-07_EC-24_AffyHyb.CEL.gz	GSM1176200_1205A-07-EC-36_AffyHyb.CEL.gz	GSM1176201_1205A-07_EC-06_AffyHyb.CEL.gz	GSM1176202_1105A-08_EC_75_Affy.CEL.gz	GSM1176203_1105A-08_EC_11.CEL.gz	GSM1176204_1205A-07-EC-69_AffyHyb.CEL.gz	GSM1176205_1105A-08_EC_51.CEL.gz	GSM1176206_1105A-08_EC_74.CEL.gz	GSM1176207_1105A-08_EC_92_Affy.CEL.gz	GSM1176208_1205A-07_EC-19_AffyHyb.CEL.gz	GSM1176209_0606A-05_EC_05_AffyHyb.CEL.gz	GSM1176210_0606A-05_EC_90_AffyHyb.CEL.gz	GSM1176211_1105A-08_HC-20_Affy_2.CEL.gz	GSM1176212_1105A-08_HC_37.CEL.gz	GSM1176213_1205A-07_HC-48_AffyHyb.CEL.gz	GSM1176214_1205A-07-HC-16_AffyHyb.CEL.gz	GSM1176215_1105A-08_HC_15.CEL.gz	GSM1176216_1105A-08_HC_24.CEL.gz	GSM1176217_0606A-05_HC_23_AffyHyb.CEL.gz	GSM1176218_0606A-05_HC_36_AffyHyb.CEL.gz	GSM1176219_1105A-08_HC-75_Affy.CEL.gz	GSM1176220_1105A-08_HC-11_Affy.CEL.gz	GSM1176221_1105A-08_HC_33_Affy.CEL.gz	GSM1176222_1105A-08_HC-69_Affy.CEL.gz	GSM1176223_0606A-05_HC_07_AffyHyb.CEL.gz	GSM1176224_1205A-07_HC-43_AffyHyb.CEL.gz	GSM1176225_1105A-08_HC-51_Affy.CEL.gz	GSM1176226_1105A-08_HC_92_Affy.CEL.gz	GSM1176227_1205A-07_HC-19_AffyHyb.CEL.gz	GSM1176228_0606A-05_HC_05_AffyHyb.CEL.gz	GSM1176229_1205A-07-HC-90_AffyHyb.CEL.gz	GSM1176230_0606A-05_PCG_20_AffyHyb.CEL.gz	GSM1176231_1205A-07_PCG-37_AffyHyb.CEL.gz	GSM1176232_1105A-08_PCG_48_Affy.CEL.gz	GSM1176233_1105A-08_PCG_15_Affy.CEL.gz	GSM1176234_1105A-08_PCG_13_Affy.CEL.gz	GSM1176235_0606A-05_PCG_09_AffyHyb.CEL.gz	GSM1176236_0306A-02_PCG-24_AffyHyb.CEL.gz	GSM1176237_0606A-05_PCG_57_AffyHyb.CEL.gz	GSM1176238_1205A-07_PCG-23_AffyHyb.CEL.gz	GSM1176239_1105A-08_PCG_36.CEL.gz	GSM1176240_1205A-07_PCG-06_AffyHyb.CEL.gz	GSM1176241_1205A-07_PCG-75_AffyHyb.CEL.gz	GSM1176242_1105A-08_PCG_11_Affy.CEL.gz	GSM1176243_1205A-07_PCG-70_AffyHyb.CEL.gz	GSM1176244_1205A-07_PCG-64_AffyHyb.CEL.gz	GSM1176245_1105A-08_PCG_33_Affy.CEL.gz	GSM1176246_1205A-07_PCG-69_AffyHyb.CEL.gz	GSM1176247_1205A-07_PCG-07_AffyHyb.CEL.gz	GSM1176248_1105A-08_PCG_51_Affy.CEL.gz	GSM1176249_1205A-07_PCG-74_AffyHyb.CEL.gz	GSM1176250_1205A-07_PCG-92_AffyHyb.CEL.gz	GSM1176251_0606A-05_PCG_19_AffyHyb.CEL.gz	GSM1176252_1105A-08_PCG-44_Affy.CEL.gz	GSM1176253_0306A-02_PCG-05_AffyHyb.CEL.gz	GSM1176254_1205A-07_PCG-90_AffyHyb.CEL.gz	GSM1176255_1205A-07_SG-37_AffyHyb.CEL.gz	GSM1176256_1105A-08_SG-48_Affy.CEL.gz	GSM1176257_0306A-02_SG-15_AffyHyb.CEL.gz	GSM1176258_1005A02_SG-9_AffyHyb.CEL.gz	GSM1176259_0306A-02_SG-24_AffyHyb.CEL.gz	GSM1176260_0606A-05_SG_57_AffyHyb.CEL.gz	GSM1176261_0606A-05_SG_91_AffyHyb.CEL.gz	GSM1176262_1205A-07_SG-23_AffyHyb.CEL.gz	GSM1176263_1005A02_SG-36_AffyHyb.CEL.gz	GSM1176264_1005A02_SG-6_AffyHyb.CEL.gz	GSM1176265_1105A02_SG-75_AffyHyb.CEL.gz	GSM1176266_1105A02_SG-11_AffyHyb.CEL.gz	GSM1176267_1105A02_SG-70_AffyHyb.CEL.gz	GSM1176268_1205A-07_SG-64_AffyHyb.CEL.gz	GSM1176269_1005A02_SG-33_AffyHyb.CEL.gz	GSM1176270_1105A-08_SG-51_Affy.CEL.gz	GSM1176271_1105A02_SG-74_AffyHyb.CEL.gz	GSM1176272_0306A-02_SG-92_AffyHyb.CEL.gz	GSM1176273_1105A02_SG-44_AffyHyb.CEL.gz	GSM1176274_0806A-04_SG_05_03_Affy.CEL.gz	GSM1176275_1105A02_SG-90_AffyHyb.CEL.gz	GSM107523.cel.gz	GSM107525.cel.gz	GSM107527.cel.gz	GSM107529.cel.gz	GSM107531.cel.gz	GSM107533.cel.gz	GSM107535.cel.gz	GSM107537.cel.gz	GSM107539.cel.gz	GSM107541.cel.gz	GSM238763.CEL.gz	GSM238790.CEL.gz	GSM238791.CEL.gz	GSM238792.CEL.gz	GSM238793.CEL.gz	GSM238794.CEL.gz	GSM238795.CEL.gz	GSM238796.CEL.gz	GSM238797.CEL.gz	GSM238798.CEL.gz	GSM238799.CEL.gz	GSM238800.CEL.gz	GSM238801.CEL.gz	GSM238802.CEL.gz	GSM238803.CEL.gz	GSM238804.CEL.gz	GSM238805.CEL.gz	GSM238806.CEL.gz	GSM238807.CEL.gz	GSM238808.CEL.gz	GSM238809.CEL.gz	GSM238810.CEL.gz	GSM238811.CEL.gz	GSM238812.CEL.gz	GSM238813.CEL.gz	GSM238815.CEL.gz	GSM238816.CEL.gz	GSM238817.CEL.gz	GSM238818.CEL.gz	GSM238819.CEL.gz	GSM238820.CEL.gz	GSM238821.CEL.gz	GSM238822.CEL.gz	GSM238823.CEL.gz	GSM238824.CEL.gz	GSM238825.CEL.gz	GSM238826.CEL.gz	GSM238827.CEL.gz	GSM238834.CEL.gz	GSM238835.CEL.gz	GSM238837.CEL.gz	GSM238838.CEL.gz	GSM238839.CEL.gz	GSM238840.CEL.gz	GSM238841.CEL.gz	GSM238842.CEL.gz	GSM238843.CEL.gz	GSM238844.CEL.gz	GSM238845.CEL.gz	GSM238846.CEL.gz	GSM238847.CEL.gz	GSM238848.CEL.gz	GSM238851.CEL.gz	GSM238854.CEL.gz	GSM238855.CEL.gz	GSM238856.CEL.gz	GSM238857.CEL.gz	GSM238858.CEL.gz	GSM238860.CEL.gz	GSM238861.CEL.gz	GSM238862.CEL.gz	GSM238863.CEL.gz	GSM238864.CEL.gz	GSM238865.CEL.gz	GSM238867.CEL.gz	GSM238868.CEL.gz	GSM238870.CEL.gz	GSM238871.CEL.gz	GSM238872.CEL.gz	GSM238873.CEL.gz	GSM238874.CEL.gz	GSM238875.CEL.gz	GSM238877.CEL.gz	GSM238941.CEL.gz	GSM238942.CEL.gz	GSM238943.CEL.gz	GSM238944.CEL.gz	GSM238945.CEL.gz	GSM238946.CEL.gz	GSM238947.CEL.gz	GSM238948.CEL.gz	GSM238949.CEL.gz	GSM238951.CEL.gz	GSM238952.CEL.gz	GSM238953.CEL.gz	GSM238955.CEL.gz	GSM238963.CEL.gz
RAPGEF4	7.900427	9.110023	8.877905	9.397761	9.283933	7.370728	5.853309	8.291244	7.591583	7.884979	7.848188	8.377094	6.662322	8.790119	8.976006	7.772695	8.139132	8.16002	7.794349	8.859714	7.278906	7.77505	6.606719	7.595049	9.335692	9.703534	8.070913	9.13292	6.316317	7.603227	7.403584	8.105573	8.012826	7.909297	2.859131	7.584859	8.006662	7.678769	7.204338	7.64914	7.943582	8.291536	7.195615	8.39352	8.175639	7.846189	7.651494	8.107316	7.963443	7.811959	7.499342	7.748439	7.458211	7.575781	7.584533	7.340486	8.181684	8.137789	7.722532	7.198753	8.42816	8.216938	8.872457	8.434829	7.797856	9.122226	8.293031	8.1731	7.704224	7.955535	7.811094	9.368326	8.821325	8.823722	7.080001	8.461571	7.782946	8.452428	7.071768	8.210048	7.389259	7.157632	8.387939	7.254949	9.505174	8.644476	7.504513	8.817077	7.682356	7.903568	7.635359	8.426947	6.745188	8.063836	7.427751	7.85486	7.209186	7.381955	7.111918	7.683068	8.417016	8.723186	9.255797	7.405699	8.775626	8.083674	7.679559	7.42327	8.048756	9.221339	7.956972	8.319283	8.365598	8.487193	7.876576	9.181044	8.212475	8.17497	8.182753	6.879563	8.472717	8.063764	8.128766	9.288315	8.486841	6.386288	8.526267	7.537387	7.429823	7.897478	7.30605	7.694902	7.698978	7.375521	7.501976	7.984913	8.2863	8.205564	8.630068	8.29507	8.686508	8.541067	8.933035	8.761328	7.337697	8.3451	8.80323	7.870716	7.636859	9.330417	7.801675	8.081362	8.176659	8.28544	7.024887	7.456576	8.689953	8.437279	7.964343	9.126686	7.949954	8.822821	7.899079	6.598343	9.026976	7.053739	6.642666	6.800908	7.695627	6.632557	7.371711	6.622089	8.411117	8.414243	8.954178	7.368977	8.460559
RASGRP2	5.013479	5.56398725	5.7840535	5.26964225	5.6442215	5.8175725	5.575863	5.3868325	5.220819	5.383689	5.59608	5.74085225	5.98008425	6.00721225	5.664042	5.51788125	5.6219105	5.55319225	5.784364	5.831338	5.147282	5.615498	6.23799475	5.03146675	5.5263495	5.6718505	5.3990445	6.09018175	5.28570875	5.79499875	5.5851885	5.5190865	5.8356405	5.44671	5.6914665	5.85395775	5.44686	5.6201705	6.0081965	5.221736	5.6285475	5.70313125	5.55147675	5.76638875	5.41857	5.45356425	5.42784725	5.89000175	6.05345225	5.585367	5.40490625	5.74377475	5.73580775	5.43556775	5.7141295	6.016064	5.48050925	5.73669725	5.8036695	5.94944875	5.44027475	5.771982	5.830587	5.75685925	6.08347325	6.3215865	5.47756775	5.82283075	6.06228625	5.301586	5.67667175	6.041416	6.07833925	5.74458475	5.10117225	5.650392	5.46565475	5.840582	5.8078235	5.862464	4.97121975	5.82822	6.10087625	6.49540875	6.0314725	5.372913	5.533806	5.19580475	5.7912265	6.55822775	5.26513375	5.76802675	5.3234665	5.342519	5.143817	5.39487225	5.33507225	5.17398275	5.134535	5.33034525	5.57397025	5.67455775	5.642072	5.74502925	6.52467125	5.21711375	5.77088225	5.4113325	5.67830625	5.97410525	5.759813	6.3632565	5.7557835	5.94459425	5.11216	6.6912485	5.9753005	5.85090925	5.4802725	6.51630975	5.58296675	6.6203725	6.25289025	5.85445425	5.75619275	6.595012	6.57694375	5.09404725	5.33324325	5.4536595	5.670211	5.49332875	5.95628	5.72480475	5.7439675	6.30683575	5.7757275	5.6572795	5.9608725	6.408204	5.319246	5.57510525	6.16388125	5.44426375	5.96925	5.69640925	5.3405155	5.43807875	5.67906375	5.5575995	5.70903775	5.85017375	5.58829825	6.05247	5.719541	5.8602285	5.854487	5.92195275	5.49809475	5.272854	5.805993	7.038509	5.82491825	6.390887	6.0928225	5.12408475	5.59089125	6.0846385	6.20028725	6.1448775	5.241568	6.46902925	5.7071005	5.5689735	5.66187025	5.6860065	6.9650605
RASSF5	5.997062	7.0191465	6.6641615	6.528512	6.7135865	6.9952335	6.453177	7.195222	6.692383	7.530553	7.182803	7.0198015	6.992483	7.494549	6.276659	6.9821095	7.1146925	6.4539055	6.7081675	7.076993	6.6086175	6.734558	6.7957025	6.3991245	7.0486575	6.9515865	7.120679	6.0402415	6.8148475	7.5243295	6.770001	7.476727	6.2726665	7.4298875	6.6973065	6.8480805	7.193843	7.3214635	7.449438	6.305538	6.9289685	6.9819985	7.1721365	7.5056335	6.979768	7.1778755	7.4280845	7.416688	6.70223	7.6809245	7.4085825	7.009663	7.9286885	7.6790975	7.358192	7.6992795	7.742646	7.3929445	7.8171485	6.81064	7.1030065	6.861906	6.7610805	7.2305435	6.5993515	6.5068245	7.1953885	7.188029	7.2113105	6.3275565	7.3800885	6.930887	6.3191105	7.0515475	6.941691	7.708375	6.579222	7.21432	7.7664545	7.7690135	7.497863	7.0475995	7.311195	6.9648765	8.1071125	7.0838155	6.1241325	6.772732	6.750149	7.3132695	6.3182105	7.6334555	7.0164285	7.0463845	6.9985435	6.484835	7.2570925	6.3254595	7.0337615	6.6922945	8.1163225	7.671974	7.069412	8.0366245	7.983139	7.082766	6.485433	7.4565475	7.0334475	6.9890445	6.819508	6.5754575	6.2382995	7.171741	7.4679565	6.6082	6.725673	7.6518725	6.8436655	6.924131	6.9209185	6.828975	6.134728	5.367742	5.7115385	5.8621375	6.6670485	7.0025045	7.3015465	7.293015	5.633375	7.3207485	7.345019	7.430102	7.211402	7.363429	7.3284435	7.415248	6.8076945	7.377685	6.7795445	6.584152	6.531359	7.214817	6.0807175	7.0272125	7.944694	6.975738	6.9166205	6.544997	6.3820465	7.3271165	7.513353	6.870052	6.7942075	7.1183755	7.8883315	6.677823	7.181485	6.769154	6.525339	7.539507	7.699549	6.0032415	7.674981	6.0435595	6.755895	7.422986	7.5672155	6.4781785	6.582583	6.0991845	7.478718	7.395045	7.5997375	6.1555345	5.4531735
REV3L	7.7011275	8.333387	8.0392765	8.3365865	7.950078	7.644659	7.933435	7.6477155	8.1783835	7.2954235	8.097718	7.674842	7.7522925	7.0763925	7.836762	7.6617215	8.0823575	8.405373	7.49819	8.008935	8.43296	7.4414045	8.0015565	8.6309585	8.6717735	7.442312	7.303693	7.6858	7.863326	7.251299	7.571887	8.537773	6.7625145	7.519004	8.384009	7.756598	7.566663	7.7441235	6.743372	7.9542695	7.2140655	7.363441	7.821219	7.7199655	8.0067925	7.865597	8.0156325	7.0449745	7.102789	7.4376035	7.0485255	7.6452015	6.867328	7.634904	7.558424	6.8357275	7.7495935	7.558716	7.1752095	8.2876585	7.702131	7.8242475	7.8404205	7.2372585	6.618635	6.780675	7.7600655	7.2972275	6.8973485	8.121547	7.845851	7.44196	7.190029	7.7414855	7.6442755	7.7021455	7.5626125	7.6480145	6.698365	7.403742	7.6439575	7.490583	7.623521	7.4621075	8.0444065	8.1802005	7.6045795	8.308122	7.2623625	7.4102145	7.7330265	8.480584	8.1770395	8.6851785	8.2089695	7.6704615	8.1079855	7.8509545	8.078798	8.4768	8.6868535	8.321145	8.8903275	8.157532	8.097537	8.045327	7.8545445	7.6990755	8.252004	8.011071	8.576779	8.8719915	8.718677	7.973645	7.7363955	8.4805165	8.5214795	8.280416	8.334538	8.3782895	8.6350665	8.357998	8.182452	6.7770825	7.894852	8.1091985	7.929113	7.790629	8.14901	7.8282855	6.760494	7.465229	7.680125	8.116834	8.26066	8.3503995	8.2291195	8.633574	7.6701545	8.215759	8.6443965	8.3553245	8.5373115	8.103216	7.225566	8.138702	8.179183	7.280678	7.7162465	8.3323775	8.2536265	8.4259375	7.6513565	6.713543	8.4324325	8.2566675	8.7813975	8.608058	8.1838925	8.471384	9.312155	7.7847965	8.5621765	5.937835	8.6729065	6.683801	7.177625	8.0821695	7.281615	8.678784	8.5025015	8.7553775	8.5186165	8.927023	8.4640785	7.5558175	7.177443
RFC2	5.5691035	5.360264	5.011628	5.1073665	5.221756	5.5138505	5.163872	5.7281295	5.448023	5.5075165	5.213116	5.2923585	5.450511	5.8690195	5.441347	5.200192	5.3371455	5.489942	5.1200095	5.290186	5.460754	5.30606	5.457818	5.6241725	5.504213	5.2455035	5.662464	5.475335	5.394572	5.5315415	5.2254475	5.4521245	5.346359	5.5094035	5.402634	5.471917	5.113322	5.3593295	5.1384605	5.348124	5.6755005	5.305454	5.3399985	5.548164	5.707715	5.4926445	5.7240325	5.282257	5.227636	5.064974	5.895104	5.0874365	5.774001	5.467184	5.425317	5.7964935	5.463116	5.6539175	5.561346	5.372068	5.342144	5.4477255	5.3026475	5.717436	4.980146	4.97803	5.564866	5.526428	5.835552	5.629201	5.7885975	5.07614	5.136713	5.297057	5.516094	5.436484	5.5607275	5.22925	5.7681155	5.690773	5.83149	5.5992605	5.576665	5.312046	5.8464425	5.434272	5.655414	5.32603	5.709604	5.4060625	4.9083885	5.326266	5.263841	5.25767	5.1906465	5.257336	5.2356425	5.3414475	5.1564105	5.161897	5.5681135	5.5326105	5.289606	5.526677	5.1657225	5.376849	5.153491	5.385697	5.4395905	5.210298	5.31369	5.3437865	5.599123	5.361594	5.757972	5.237827	5.3953335	5.459262	5.3128455	5.2712935	5.598196	5.3607185	5.1208245	5.210424	5.5373175	5.368508	5.4175715	5.246622	5.2361405	5.625724	5.290509	5.0225525	5.2416785	5.7341395	5.311758	5.629386	5.20296	5.4945995	5.761741	5.3879585	5.5373495	5.9088535	5.5253435	5.4692185	5.4160125	5.1493515	5.591012	5.521076	5.56519	5.531258	5.2598535	5.4263365	5.4250215	5.0640195	5.297894	5.3530985	5.2062115	5.2801055	5.2442365	5.2915905	5.305875	5.848045	5.250815	5.569188	5.5636055	4.9818425	5.2642705	5.07398	5.0863965	5.2864995	5.4961835	5.2340485	5.6672205	5.4318945	5.9628015	5.237757	5.4940165
RFC4	6.39468	6.686312	6.909204	6.307097	6.372594	6.095528	6.016379	6.03025	6.738837	6.339775	6.337518	5.850342	6.855989	6.539173	6.089625	6.315989	7.236802	6.83048	7.055671	6.430147	6.668916	6.826156	5.480035	6.39916	6.125577	7.102434	6.716645	6.058537	7.427426	6.743112	5.614231	6.504156	6.367051	6.396401	9.428829	6.627875	6.69274	6.44078	6.308932	6.833177	7.241541	6.592331	6.288654	6.871829	6.95514	6.635982	6.57067	6.99889	6.88538	6.745698	6.911659	6.910659	6.473984	7.31409	7.040094	6.812352	7.184956	6.699862	6.813057	6.926187	6.701131	6.94421	6.376929	6.781859	7.053382	6.585424	6.257457	6.480692	6.397667	6.530743	6.375755	6.217339	6.689389	6.606248	7.2083	6.451652	7.448116	6.797149	6.234846	6.338605	6.66968	7.041707	6.183199	6.394047	7.381914	7.249796	6.388977	6.84713	6.790388	6.16429	6.178221	7.363025	6.084684	6.04311	6.410482	5.968233	5.927176	6.140325	5.751644	6.207595	6.260272	6.144799	6.442294	6.285377	6.206482	6.303146	6.317011	6.145269	6.258327	6.604813	6.914362	6.326219	6.345046	6.788868	6.264248	6.573726	6.684948	6.563817	6.66219	6.286792	6.414479	6.541633	6.471646	6.440215	6.281301	5.962109	6.325732	6.448852	6.877754	6.905039	6.02812	6.248457	6.415096	6.777325	6.690594	6.877152	6.604813	6.621481	6.892976	7.387222	6.706991	7.117786	6.828005	6.335594	5.786348	6.898685	6.584826	6.104719	6.481263	6.454364	6.626408	6.894977	6.433643	6.133972	6.798203	6.765072	6.232432	6.609126	7.181834	6.623961	6.530864	7.538112	6.76855	6.724491	6.690594	6.081522	6.404725	6.735221	7.087305	6.742964	6.335197	6.240526	6.810079	6.569961	6.910498	6.2734	6.61881
RMI1	5.997999	6.411128	6.003426	6.314891	6.374626	6.268695	5.652446	6.188873	6.142209	5.999719	6.081647	5.742432	5.907778	5.647669	6.213355	5.761799	6.384958	6.47391	6.239625	6.222002	6.429385	6.395139	5.922137	6.372189	6.648403	5.618583	6.221699	6.722104	6.448033	6.023343	5.62183	6.390597	6.26151	6.06174	6.386742	6.628956	6.254746	6.449712	6.095834	6.586213	6.809783	6.080654	6.418488	6.326104	6.794058	6.675241	6.652011	6.435353	6.514399	5.770433	6.749446	6.13869	6.066914	6.575261	6.737201	6.429199	6.423359	6.458705	6.455934	6.760889	6.159093	6.729042	6.241138	6.468074	6.03084	5.868276	6.623849	6.551099	6.164088	6.264385	6.473691	6.10144	6.272144	6.389798	6.440729	6.251009	6.869703	6.490334	6.206421	6.1405	5.53335	5.415091	5.932304	5.901203	6.483161	6.357858	5.708311	6.725296	6.47778	5.59669	5.474139	5.633352	5.967895	5.723568	5.682698	5.567804	5.886172	5.74965	6.110169	6.139152	6.155738	5.717651	5.978491	5.710669	5.979005	6.244635	5.814919	5.433295	5.613676	5.936137	6.530918	6.64377	6.481807	6.513558	6.073522	6.188721	5.7713	5.879647	5.935901	5.719977	6.687999	6.338472	6.320872	5.390025	5.502099	5.851849	5.836654	6.045932	6.306593	6.158626	5.633412	6.12591	6.380725	6.563571	6.591684	6.178727	5.454338	6.468799	6.618476	6.379045	6.134858	5.938101	6.35827	5.833442	5.472602	6.406381	5.915411	6.134578	6.203643	5.823987	6.262651	6.235541	6.33543	6.773384	6.139152	6.599756	6.619907	6.628596	6.209955	6.478731	6.22353	7.397565	6.557812	5.512778	6.364394	5.638455	5.623246	5.972206	6.160055	5.742268	6.18549	5.453646	6.477159	6.452442	6.940794	5.834095	5.677453
RMI2	5.356879	6.246022	5.167846	5.828709	5.347868	6.046122	5.352315	6.079598	5.755024	6.42666	5.826686	5.729436	5.881627	6.352904	5.513069	5.348471	5.163311	5.329898	5.462493	6.499896	5.637811	5.490501	5.448314	4.989249	5.601226	5.258682	6.125807	5.393715	5.718775	6.099039	5.715471	5.398792	5.338002	5.939764	5.210027	4.99971	5.620844	5.662876	5.72362	5.504095	5.998183	5.165973	5.739762	6.224968	5.490554	5.456924	5.984188	5.217136	6.198694	5.597639	5.881929	5.396148	5.914906	5.355086	5.643208	5.792579	6.047617	5.846903	5.921963	5.303924	5.666538	6.143737	5.249077	6.171618	5.335861	5.584031	6.031407	5.959341	5.950842	5.138718	5.703728	5.423048	6.143589	5.687228	5.661586	5.969874	5.672002	5.684128	5.660719	5.874416	6.03467	6.057173	5.573343	5.783068	6.07705	5.866425	5.846383	5.57098	5.614913	5.57061	6.160664	6.805557	5.869388	5.703391	6.036313	5.874049	6.040472	5.955285	5.651969	5.795263	5.518264	5.443407	5.670866	6.375071	5.785228	6.073166	6.309299	5.746897	5.601835	5.31466	5.392434	5.449271	5.623839	5.386307	5.165328	5.744762	5.180364	5.306564	6.093606	5.659755	5.545375	5.19208	5.160578	5.561755	5.614343	5.336245	5.172139	5.396516	5.95767	5.449755	6.060739	5.745198	5.731808	5.470318	5.455992	5.491871	5.550772	5.262147	5.722349	5.418894	5.395451	5.46699	5.776178	5.802745	5.552615	5.359198	5.719431	5.491188	5.54129	5.837596	5.75378	5.687377	5.626105	5.753458	5.335792	5.490817	5.482246	5.680511	5.329814	5.445005	6.016576	5.745568	5.463697	5.403542	5.505885	5.96741	6.055037	5.511436	5.565481	5.72079	5.464645	6.077798	5.688399	5.486248	5.306616	5.688399	5.542514
RNASEH2A	5.81683	5.840855	5.663133	5.729622	5.499359	5.638968	5.695571	5.512498	5.688227	5.709421	5.528625	5.41941	5.845973	5.946662	5.651805	5.636082	5.829974	5.953098	5.600743	5.613968	5.960548	5.863917	5.45413	6.039374	5.616887	5.161583	5.743326	5.979253	5.761732	5.66011	5.508221	5.690377	5.843263	5.428758	5.43036	5.900854	5.072821	5.229236	5.293695	6.003396	5.791863	5.749711	4.787949	5.384748	5.697881	5.380211	5.550385	5.238919	5.703148	5.010881	5.81944	5.306473	5.445124	5.000771	5.61981	5.366449	4.853099	5.501286	5.169224	5.614265	5.335457	5.666418	5.529567	5.716282	5.668253	5.652592	5.25958	5.272887	5.4586	5.90867	5.312984	5.229924	5.424026	5.018892	6.172737	5.153903	6.210548	5.529384	5.78902	4.976506	5.965484	5.567276	5.52637	5.488555	5.950649	5.432373	5.59351	5.741612	5.535888	5.804423	5.864134	5.485612	5.896291	5.557039	5.628007	6.002876	5.514082	5.728051	5.828993	5.712453	5.413699	5.591813	5.212772	5.338535	5.769188	5.432703	5.410042	5.339376	5.583604	5.384632	5.18659	4.952781	5.366712	5.056656	5.418474	5.733712	5.52666	5.240073	5.39143	5.369653	5.606102	5.722731	5.413459	5.613226	5.275845	5.420536	5.439503	5.314648	5.352924	5.587407	5.609456	5.851281	5.217289	5.296795	5.393266	5.306933	5.233433	5.013364	5.112207	5.455113	5.593575	5.227774	5.675353	5.105426	5.644314	5.897651	5.390017	5.408253	5.286054	5.390947	5.24702	5.240785	5.299559	5.310487	5.514082	5.351096	5.605121	5.284625	5.271797	5.30703	5.245281	5.003277	5.163727	5.572571	5.374561	5.360443	5.399664	5.745359	5.307672	5.051662	5.297583	5.693629	5.24305	5.275365	5.519909	5.707304	5.877065
RPA3	6.596792	6.345298	5.799078	6.226586	5.647101	6.314101	6.409809	6.115713	6.258769	6.573958	5.853944	5.812612	6.659239	7.144938	5.998054	5.736602	6.233031	6.550974	5.947413	6.181114	6.908012	5.890025	5.378176	6.598159	5.674774	5.429833	6.589772	6.509661	6.551044	6.538886	5.836122	6.205882	5.961251	6.200593	6.486394	6.029917	6.437357	6.495553	6.551286	5.691245	7.276437	5.770301	5.601378	6.117068	6.581277	6.561669	6.847345	6.325101	5.779167	5.673223	6.960809	5.780119	7.159772	6.254864	6.590734	7.111129	6.090756	6.751983	6.547609	6.208897	6.549631	6.359969	6.172785	7.004303	5.51569	5.325806	6.437981	6.069606	6.927479	6.313963	6.779522	5.775986	5.424481	5.754022	6.790684	6.028234	6.739763	6.100136	7.035642	6.604621	5.914089	6.415147	6.297668	6.071113	6.625507	6.429358	6.149825	7.124695	6.215412	6.249357	6.051498	6.231223	5.999221	6.110296	6.011483	6.056807	6.277166	6.208427	5.905797	6.014826	6.395044	5.8201	5.643842	5.890209	6.065472	5.888322	5.754349	5.682834	6.288837	5.725786	5.354451	5.743276	6.198941	5.841518	5.908612	5.577316	5.902202	5.937472	5.957498	5.544556	5.687976	6.140613	5.971416	6.107979	6.006331	5.655226	5.759584	5.85305	6.088288	6.373373	6.70394	5.873238	5.475682	5.659461	5.84395	5.9318	5.783618	5.620517	6.801356	6.429843	6.164329	6.12172	5.918768	6.267831	5.745967	5.759778	6.725283	5.954815	5.888849	5.674211	5.756095	6.464904	6.043599	5.583043	5.901494	5.482491	5.560402	5.681973	6.276746	6.009842	6.08937	6.212759	6.586652	5.73997	6.030452	5.449787	5.719334	6.317168	6.473855	6.095043	5.922081	5.526934	6.216113	5.313778	6.087553	5.553092	5.711197
